division,date,year,zhvi,hpi,unemployment_rate,total_households,construction_permits,rental_vacancy_rate
West South Central,2019-04-01,2019,149111.79154315087,279.71500000000003,3.7,14385000.0,250563.0,8.055827213435725
West South Central,2019-05-01,2019,149906.42482573874,282.095,3.6,14385000.0,250563.0,8.055827213435725
West South Central,2019-06-01,2019,150630.31783497077,283.29499999999996,3.6,14385000.0,250563.0,8.055827213435725
West South Central,2019-07-01,2019,151299.94935497458,283.395,3.7,14385000.0,250563.0,8.055827213435725
West South Central,2019-08-01,2019,151863.86515343084,284.63,3.6,14385000.0,250563.0,8.055827213435725
West South Central,2019-09-01,2019,152297.0138698287,284.57000000000005,3.5,14385000.0,250563.0,8.055827213435725
West South Central,2019-10-01,2019,152947.42462549283,285.695,3.6,14385000.0,250563.0,8.055827213435725
West South Central,2019-11-01,2019,153818.08486007582,286.345,3.6,14385000.0,250563.0,8.055827213435725
West South Central,2019-12-01,2019,154846.56193812075,288.33500000000004,3.6,14385000.0,250563.0,8.055827213435725
West South Central,2021-01-01,2021,168818.04646296977,319.07,6.4,15311813.0,314033.0,6.461313131691091
West South Central,2021-02-01,2021,170187.4753131916,323.1,6.2,15311813.0,314033.0,6.461313131691091
West South Central,2021-03-01,2021,171877.4105352392,327.96500000000003,6.1,15311813.0,314033.0,6.461313131691091
West South Central,2021-04-01,2021,173714.91360569655,334.255,6.1,15311813.0,314033.0,6.461313131691091
West South Central,2021-05-01,2021,175623.2581516077,339.0,5.8,15311813.0,314033.0,6.461313131691091
West South Central,2021-06-01,2021,177725.5855389154,346.57500000000005,5.9,15311813.0,314033.0,6.461313131691091
West South Central,2021-07-01,2021,179685.34122268914,351.915,5.4,15311813.0,314033.0,6.461313131691091
West South Central,2021-08-01,2021,181253.99749921588,354.46000000000004,5.1,15311813.0,314033.0,6.461313131691091
West South Central,2021-09-01,2021,182273.99396459784,360.755,4.7,15311813.0,314033.0,6.461313131691091
West South Central,2021-10-01,2021,183641.65440876747,363.78,4.5,15311813.0,314033.0,6.461313131691091
West South Central,2021-11-01,2021,185583.9514361709,367.94500000000005,4.1,15311813.0,314033.0,6.461313131691091
West South Central,2021-12-01,2021,187727.9521873113,371.7,3.9,15311813.0,314033.0,6.461313131691091
West South Central,2022-01-01,2022,189940.5055309504,375.82500000000005,4.0,15693997.0,306791.0,6.609400591388989
West South Central,2022-02-01,2022,191787.2182653104,381.94000000000005,3.9,15693997.0,306791.0,6.609400591388989
West South Central,2022-03-01,2022,193598.28572976097,386.86,3.7,15693997.0,306791.0,6.609400591388989
West South Central,2022-04-01,2022,195254.90942308243,395.81,3.7,15693997.0,306791.0,6.609400591388989
West South Central,2022-05-01,2022,196987.54017658008,401.495,3.6,15693997.0,306791.0,6.609400591388989
West South Central,2022-06-01,2022,198892.12559897307,403.56,3.6,15693997.0,306791.0,6.609400591388989
West South Central,2022-07-01,2022,200063.49370493213,402.125,3.5,15693997.0,306791.0,6.609400591388989
West South Central,2022-08-01,2022,200236.33143761635,400.01,3.6,15693997.0,306791.0,6.609400591388989
West South Central,2022-09-01,2022,199448.33601352372,399.67,3.5,15693997.0,306791.0,6.609400591388989
West South Central,2022-10-01,2022,198719.28503091368,399.255,3.6,15693997.0,306791.0,6.609400591388989
West South Central,2022-11-01,2022,198019.6514336641,400.835,3.6,15693997.0,306791.0,6.609400591388989
West South Central,2022-12-01,2022,197171.4319565377,397.985,3.5,15693997.0,306791.0,6.609400591388989
West South Central,2023-01-01,2023,196149.0095355843,394.46500000000003,3.5,15916536.0,272867.0,7.6267666809894195
West South Central,2023-02-01,2023,195260.93920549145,402.71000000000004,3.6,15916536.0,272867.0,7.6267666809894195
West South Central,2023-03-01,2023,195098.98393709457,405.17,3.5,15916536.0,272867.0,7.6267666809894195
West South Central,2023-04-01,2023,195588.21981576332,407.055,3.4,15916536.0,272867.0,7.6267666809894195
West South Central,2023-05-01,2023,196440.83510920816,409.455,3.6,15916536.0,272867.0,7.6267666809894195
West South Central,2023-06-01,2023,197150.66541475325,409.32,3.6,15916536.0,272867.0,7.6267666809894195
West South Central,2023-07-01,2023,197364.5404331303,411.43,3.5,15916536.0,272867.0,7.6267666809894195
West South Central,2023-08-01,2023,197203.40986336963,412.03499999999997,3.7,15916536.0,272867.0,7.6267666809894195
West South Central,2023-09-01,2023,196753.6167140782,415.355,3.7,15916536.0,272867.0,7.6267666809894195
