division,date,zhvi,hpi,unemployment_rate,total_population,median_income,bachelors_pct
Mountain,2010-08-01,203826.346910428,213.9,9.5,11324280.0,51423.37914578234,29.9001305071934
Mountain,2010-08-01,203826.346910428,211.04,9.5,11324280.0,51423.37914578234,29.9001305071934
Mountain,2010-09-01,202176.74408064745,210.06,9.5,11324280.0,51423.37914578234,29.9001305071934
Mountain,2010-09-01,202176.74408064745,208.07,9.5,11324280.0,51423.37914578234,29.9001305071934
Mountain,2010-10-01,200777.01790819663,210.4,9.4,11324280.0,51423.37914578234,29.9001305071934
Mountain,2010-10-01,200777.01790819663,209.34,9.4,11324280.0,51423.37914578234,29.9001305071934
Mountain,2010-11-01,199287.28540030337,204.76,9.8,11324280.0,51423.37914578234,29.9001305071934
Mountain,2010-11-01,199287.28540030337,204.92,9.8,11324280.0,51423.37914578234,29.9001305071934
Mountain,2010-12-01,197755.2947431036,203.36,9.3,11324280.0,51423.37914578234,29.9001305071934
Mountain,2010-12-01,197755.2947431036,205.09,9.3,11324280.0,51423.37914578234,29.9001305071934
Mountain,2011-01-01,196304.37866177064,203.05,9.1,11472003.0,51192.08306273979,30.68403324162311
Mountain,2011-01-01,196304.37866177064,204.79,9.1,11472003.0,51192.08306273979,30.68403324162311
Mountain,2011-02-01,194910.68254768784,197.56,9.0,11472003.0,51192.08306273979,30.68403324162311
Mountain,2011-02-01,194910.68254768784,198.95,9.0,11472003.0,51192.08306273979,30.68403324162311
Mountain,2011-03-01,193649.974851215,196.34,9.0,11472003.0,51192.08306273979,30.68403324162311
Mountain,2011-03-01,193649.974851215,198.04,9.0,11472003.0,51192.08306273979,30.68403324162311
Mountain,2011-04-01,192396.54300685905,196.54,9.1,11472003.0,51192.08306273979,30.68403324162311
Mountain,2011-04-01,192396.54300685905,195.86,9.1,11472003.0,51192.08306273979,30.68403324162311
Mountain,2011-05-01,191273.6306528725,198.74,9.0,11472003.0,51192.08306273979,30.68403324162311
Mountain,2011-05-01,191273.6306528725,196.15,9.0,11472003.0,51192.08306273979,30.68403324162311
Mountain,2011-06-01,190290.0718129019,199.75,9.1,11472003.0,51192.08306273979,30.68403324162311
Mountain,2011-06-01,190290.0718129019,195.98,9.1,11472003.0,51192.08306273979,30.68403324162311
Mountain,2011-07-01,189511.15649978849,200.24,9.0,11472003.0,51192.08306273979,30.68403324162311
Mountain,2011-07-01,189511.15649978849,196.53,9.0,11472003.0,51192.08306273979,30.68403324162311
Mountain,2011-08-01,188954.2007525605,199.4,9.0,11472003.0,51192.08306273979,30.68403324162311
Mountain,2011-08-01,188954.2007525605,196.66,9.0,11472003.0,51192.08306273979,30.68403324162311
Mountain,2011-09-01,188584.24863981968,201.08,9.0,11472003.0,51192.08306273979,30.68403324162311
Mountain,2011-09-01,188584.24863981968,199.1,9.0,11472003.0,51192.08306273979,30.68403324162311
Mountain,2011-10-01,188368.7224175831,198.39,8.8,11472003.0,51192.08306273979,30.68403324162311
Mountain,2011-10-01,188368.7224175831,197.34,8.8,11472003.0,51192.08306273979,30.68403324162311
Mountain,2011-11-01,188803.5476352553,198.38,8.6,11472003.0,51192.08306273979,30.68403324162311
Mountain,2011-11-01,188803.5476352553,198.57,8.6,11472003.0,51192.08306273979,30.68403324162311
Mountain,2011-12-01,188817.12963434376,199.56,8.5,11472003.0,51192.08306273979,30.68403324162311
Mountain,2011-12-01,188817.12963434376,201.26,8.5,11472003.0,51192.08306273979,30.68403324162311
Mountain,2012-01-01,186580.67856711315,197.53,8.3,11633261.0,52612.49401040688,31.446911128358582
Mountain,2012-01-01,186580.67856711315,199.17,8.3,11633261.0,52612.49401040688,31.446911128358582
Mountain,2012-02-01,186817.52248332056,200.17,8.3,11633261.0,52612.49401040688,31.446911128358582
Mountain,2012-02-01,186817.52248332056,201.7,8.3,11633261.0,52612.49401040688,31.446911128358582
Mountain,2012-03-01,187255.06411518337,203.73,8.2,11633261.0,52612.49401040688,31.446911128358582
Mountain,2012-03-01,187255.06411518337,205.42,8.2,11633261.0,52612.49401040688,31.446911128358582
Mountain,2012-04-01,187869.6349160051,208.16,8.2,11633261.0,52612.49401040688,31.446911128358582
Mountain,2012-04-01,187869.6349160051,207.32,8.2,11633261.0,52612.49401040688,31.446911128358582
Mountain,2012-05-01,188729.9191219256,213.14,8.2,11633261.0,52612.49401040688,31.446911128358582
Mountain,2012-05-01,188729.9191219256,210.24,8.2,11633261.0,52612.49401040688,31.446911128358582
Mountain,2012-06-01,189749.9656307049,218.26,8.2,11633261.0,52612.49401040688,31.446911128358582
Mountain,2012-06-01,189749.9656307049,213.89,8.2,11633261.0,52612.49401040688,31.446911128358582
Mountain,2012-07-01,190073.9145838434,219.94,8.2,11633261.0,52612.49401040688,31.446911128358582
Mountain,2012-07-01,190073.9145838434,215.75,8.2,11633261.0,52612.49401040688,31.446911128358582
Mountain,2012-08-01,190869.1516341813,219.66,8.1,11633261.0,52612.49401040688,31.446911128358582
Mountain,2012-08-01,190869.1516341813,216.62,8.1,11633261.0,52612.49401040688,31.446911128358582
Mountain,2012-09-01,191687.5276938054,220.66,7.8,11633261.0,52612.49401040688,31.446911128358582
Mountain,2012-09-01,191687.5276938054,218.55,7.8,11633261.0,52612.49401040688,31.446911128358582
Mountain,2012-10-01,192447.4098869681,220.66,7.8,11633261.0,52612.49401040688,31.446911128358582
Mountain,2012-10-01,192447.4098869681,219.67,7.8,11633261.0,52612.49401040688,31.446911128358582
Mountain,2012-11-01,193377.4659605181,222.51,7.7,11633261.0,52612.49401040688,31.446911128358582
Mountain,2012-11-01,193377.4659605181,222.88,7.7,11633261.0,52612.49401040688,31.446911128358582
Mountain,2012-12-01,194298.0511410212,222.37,7.9,11633261.0,52612.49401040688,31.446911128358582
Mountain,2012-12-01,194298.0511410212,224.34,7.9,11633261.0,52612.49401040688,31.446911128358582
Mountain,2013-01-01,195303.9585021846,224.14,8.0,11803074.0,53676.288568638985,31.62198559460019
Mountain,2013-01-01,195303.9585021846,226.09,8.0,11803074.0,53676.288568638985,31.62198559460019
Mountain,2013-02-01,196016.71830946903,226.17,7.7,11803074.0,53676.288568638985,31.62198559460019
Mountain,2013-02-01,196016.71830946903,227.84,7.7,11803074.0,53676.288568638985,31.62198559460019
Mountain,2013-03-01,196552.97688809808,230.8,7.5,11803074.0,53676.288568638985,31.62198559460019
Mountain,2013-03-01,196552.97688809808,232.21,7.5,11803074.0,53676.288568638985,31.62198559460019
Mountain,2013-04-01,197446.629688854,235.77,7.6,11803074.0,53676.288568638985,31.62198559460019
Mountain,2013-04-01,197446.629688854,234.6,7.6,11803074.0,53676.288568638985,31.62198559460019
Mountain,2013-05-01,198800.350831096,239.7,7.5,11803074.0,53676.288568638985,31.62198559460019
Mountain,2013-05-01,198800.350831096,236.33,7.5,11803074.0,53676.288568638985,31.62198559460019
Mountain,2013-06-01,200420.43234955665,242.98,7.5,11803074.0,53676.288568638985,31.62198559460019
Mountain,2013-06-01,200420.43234955665,237.91,7.5,11803074.0,53676.288568638985,31.62198559460019
Mountain,2013-07-01,201821.3103501793,244.4,7.3,11803074.0,53676.288568638985,31.62198559460019
Mountain,2013-07-01,201821.3103501793,239.88,7.3,11803074.0,53676.288568638985,31.62198559460019
Mountain,2013-08-01,203230.5100003695,244.64,7.2,11803074.0,53676.288568638985,31.62198559460019
Mountain,2013-08-01,203230.5100003695,241.3,7.2,11803074.0,53676.288568638985,31.62198559460019
Mountain,2013-09-01,204579.9068036483,245.09,7.2,11803074.0,53676.288568638985,31.62198559460019
Mountain,2013-09-01,204579.9068036483,242.95,7.2,11803074.0,53676.288568638985,31.62198559460019
Mountain,2013-10-01,205937.47351793165,247.73,7.2,11803074.0,53676.288568638985,31.62198559460019
Mountain,2013-10-01,205937.47351793165,246.82,7.2,11803074.0,53676.288568638985,31.62198559460019
Mountain,2013-11-01,206130.64653867984,244.16,6.9,11803074.0,53676.288568638985,31.62198559460019
Mountain,2013-11-01,206130.64653867984,244.66,6.9,11803074.0,53676.288568638985,31.62198559460019
Mountain,2013-12-01,206742.66614271223,244.02,6.7,11803074.0,53676.288568638985,31.62198559460019
Mountain,2013-12-01,206742.66614271223,246.08,6.7,11803074.0,53676.288568638985,31.62198559460019
Mountain,2014-01-01,207352.4361227132,246.65,6.6,11994360.0,55245.17712533224,31.823462627434893
Mountain,2014-01-01,207352.4361227132,248.78,6.6,11994360.0,55245.17712533224,31.823462627434893
Mountain,2014-02-01,208112.5333109917,249.35,6.7,11994360.0,55245.17712533224,31.823462627434893
Mountain,2014-02-01,208112.5333109917,250.89,6.7,11994360.0,55245.17712533224,31.823462627434893
Mountain,2014-03-01,208926.1484465604,249.02,6.7,11994360.0,55245.17712533224,31.823462627434893
Mountain,2014-03-01,208926.1484465604,249.87,6.7,11994360.0,55245.17712533224,31.823462627434893
Mountain,2014-04-01,209773.3931177503,252.88,6.2,11994360.0,55245.17712533224,31.823462627434893
Mountain,2014-04-01,209773.3931177503,251.32,6.2,11994360.0,55245.17712533224,31.823462627434893
Mountain,2014-05-01,210800.6300198708,255.34,6.3,11994360.0,55245.17712533224,31.823462627434893
Mountain,2014-05-01,210800.6300198708,251.63,6.3,11994360.0,55245.17712533224,31.823462627434893
Mountain,2014-06-01,211694.38417722608,258.54,6.1,11994360.0,55245.17712533224,31.823462627434893
Mountain,2014-06-01,211694.38417722608,253.28,6.1,11994360.0,55245.17712533224,31.823462627434893
Mountain,2014-07-01,212617.28807747609,257.39,6.2,11994360.0,55245.17712533224,31.823462627434893
Mountain,2014-07-01,212617.28807747609,252.86,6.2,11994360.0,55245.17712533224,31.823462627434893
Mountain,2014-08-01,213313.6015540292,259.4,6.1,11994360.0,55245.17712533224,31.823462627434893
Mountain,2014-08-01,213313.6015540292,256.03,6.1,11994360.0,55245.17712533224,31.823462627434893
Mountain,2014-09-01,214053.82759168884,258.58,5.9,11994360.0,55245.17712533224,31.823462627434893
Mountain,2014-09-01,214053.82759168884,256.67,5.9,11994360.0,55245.17712533224,31.823462627434893
Mountain,2014-10-01,214589.31351724223,258.97,5.7,11994360.0,55245.17712533224,31.823462627434893
Mountain,2014-10-01,214589.31351724223,258.27,5.7,11994360.0,55245.17712533224,31.823462627434893
Mountain,2014-11-01,215235.0263086481,259.15,5.8,11994360.0,55245.17712533224,31.823462627434893
Mountain,2014-11-01,215235.0263086481,259.56,5.8,11994360.0,55245.17712533224,31.823462627434893
Mountain,2014-12-01,215967.7615240788,260.9,5.6,11994360.0,55245.17712533224,31.823462627434893
Mountain,2014-12-01,215967.7615240788,263.05,5.6,11994360.0,55245.17712533224,31.823462627434893
Mountain,2015-01-01,216858.94660876004,262.37,5.7,12205613.0,56972.34143758286,32.36566872962464
Mountain,2015-01-01,216858.94660876004,264.48,5.7,12205613.0,56972.34143758286,32.36566872962464
Mountain,2015-02-01,217923.32655837387,265.69,5.5,12205613.0,56972.34143758286,32.36566872962464
Mountain,2015-02-01,217923.32655837387,266.83,5.5,12205613.0,56972.34143758286,32.36566872962464
Mountain,2015-03-01,219169.45063880144,266.24,5.4,12205613.0,56972.34143758286,32.36566872962464
Mountain,2015-03-01,219169.45063880144,266.31,5.4,12205613.0,56972.34143758286,32.36566872962464
Mountain,2015-04-01,220007.5475641204,269.79,5.4,12205613.0,56972.34143758286,32.36566872962464
Mountain,2015-04-01,220007.5475641204,267.78,5.4,12205613.0,56972.34143758286,32.36566872962464
Mountain,2015-05-01,221468.2677988089,274.02,5.6,12205613.0,56972.34143758286,32.36566872962464
Mountain,2015-05-01,221468.2677988089,269.93,5.6,12205613.0,56972.34143758286,32.36566872962464
Mountain,2015-06-01,222886.3218456077,276.32,5.3,12205613.0,56972.34143758286,32.36566872962464
Mountain,2015-06-01,222886.3218456077,270.94,5.3,12205613.0,56972.34143758286,32.36566872962464
Mountain,2015-07-01,224433.4474682548,279.87,5.2,12205613.0,56972.34143758286,32.36566872962464
Mountain,2015-07-01,224433.4474682548,275.36,5.2,12205613.0,56972.34143758286,32.36566872962464
Mountain,2015-08-01,226034.1101271063,278.61,5.1,12205613.0,56972.34143758286,32.36566872962464
Mountain,2015-08-01,226034.1101271063,275.17,5.1,12205613.0,56972.34143758286,32.36566872962464
Mountain,2015-09-01,227662.0222472413,279.1,5.0,12205613.0,56972.34143758286,32.36566872962464
Mountain,2015-09-01,227662.0222472413,277.36,5.0,12205613.0,56972.34143758286,32.36566872962464
Mountain,2015-10-01,229165.0068751129,277.97,5.0,12205613.0,56972.34143758286,32.36566872962464
Mountain,2015-10-01,229165.0068751129,277.33,5.0,12205613.0,56972.34143758286,32.36566872962464
Mountain,2015-11-01,230355.95325854045,282.72,5.1,12205613.0,56972.34143758286,32.36566872962464
Mountain,2015-11-01,230355.95325854045,282.92,5.1,12205613.0,56972.34143758286,32.36566872962464
Mountain,2015-12-01,231435.75705100727,279.54,5.0,12205613.0,56972.34143758286,32.36566872962464
Mountain,2015-12-01,231435.75705100727,281.55,5.0,12205613.0,56972.34143758286,32.36566872962464
Mountain,2016-01-01,232614.4861943938,280.87,4.8,12395722.0,59804.512900418384,33.26678111206431
Mountain,2016-01-01,232614.4861943938,282.94,4.8,12395722.0,59804.512900418384,33.26678111206431
Mountain,2016-02-01,227964.89261906449,284.41,4.9,12395722.0,59804.512900418384,33.26678111206431
Mountain,2016-02-01,227964.89261906449,285.24,4.9,12395722.0,59804.512900418384,33.26678111206431
Mountain,2016-03-01,228934.2183670429,288.37,5.0,12395722.0,59804.512900418384,33.26678111206431
Mountain,2016-03-01,228934.2183670429,287.74,5.0,12395722.0,59804.512900418384,33.26678111206431
Mountain,2016-04-01,229825.33026528853,291.33,5.1,12395722.0,59804.512900418384,33.26678111206431
Mountain,2016-04-01,229825.33026528853,288.92,5.1,12395722.0,59804.512900418384,33.26678111206431
Mountain,2016-05-01,230692.7641345,295.75,4.8,12395722.0,59804.512900418384,33.26678111206431
Mountain,2016-05-01,230692.7641345,291.36,4.8,12395722.0,59804.512900418384,33.26678111206431
Mountain,2016-06-01,231639.5793676851,297.77,4.9,12395722.0,59804.512900418384,33.26678111206431
Mountain,2016-06-01,231639.5793676851,292.5,4.9,12395722.0,59804.512900418384,33.26678111206431
Mountain,2016-07-01,232318.554084241,297.92,4.8,12395722.0,59804.512900418384,33.26678111206431
Mountain,2016-07-01,232318.554084241,293.44,4.8,12395722.0,59804.512900418384,33.26678111206431
Mountain,2016-08-01,232854.95388158897,299.1,4.9,12395722.0,59804.512900418384,33.26678111206431
Mountain,2016-08-01,232854.95388158897,295.67,4.9,12395722.0,59804.512900418384,33.26678111206431
Mountain,2016-09-01,233448.13186011795,299.4,5.0,12395722.0,59804.512900418384,33.26678111206431
Mountain,2016-09-01,233448.13186011795,297.68,5.0,12395722.0,59804.512900418384,33.26678111206431
Mountain,2016-10-01,234340.3176853649,301.69,4.9,12395722.0,59804.512900418384,33.26678111206431
Mountain,2016-10-01,234340.3176853649,301.05,4.9,12395722.0,59804.512900418384,33.26678111206431
Mountain,2016-11-01,235499.78445228504,301.71,4.7,12395722.0,59804.512900418384,33.26678111206431
Mountain,2016-11-01,235499.78445228504,301.68,4.7,12395722.0,59804.512900418384,33.26678111206431
Mountain,2016-12-01,236765.4387648143,302.48,4.7,12395722.0,59804.512900418384,33.26678111206431
Mountain,2016-12-01,236765.4387648143,304.39,4.7,12395722.0,59804.512900418384,33.26678111206431
Mountain,2017-01-01,237938.14173654545,302.65,4.7,13077413.0,63081.78202668984,34.05548995049709
Mountain,2017-01-01,237938.14173654545,304.84,4.7,13077413.0,63081.78202668984,34.05548995049709
Mountain,2017-02-01,239281.27538612505,307.09,4.6,13077413.0,63081.78202668984,34.05548995049709
Mountain,2017-02-01,239281.27538612505,307.71,4.6,13077413.0,63081.78202668984,34.05548995049709
Mountain,2017-03-01,240677.94414223707,311.29,4.4,13077413.0,63081.78202668984,34.05548995049709
Mountain,2017-03-01,240677.94414223707,309.96,4.4,13077413.0,63081.78202668984,34.05548995049709
Mountain,2017-04-01,242241.2938740338,314.5,4.4,13077413.0,63081.78202668984,34.05548995049709
Mountain,2017-04-01,242241.2938740338,311.66,4.4,13077413.0,63081.78202668984,34.05548995049709
Mountain,2017-05-01,243475.03446820573,318.94,4.4,13077413.0,63081.78202668984,34.05548995049709
Mountain,2017-05-01,243475.03446820573,314.32,4.4,13077413.0,63081.78202668984,34.05548995049709
Mountain,2017-06-01,244651.345633536,321.18,4.3,13077413.0,63081.78202668984,34.05548995049709
Mountain,2017-06-01,244651.345633536,315.96,4.3,13077413.0,63081.78202668984,34.05548995049709
Mountain,2017-07-01,245716.9010740971,322.64,4.3,13077413.0,63081.78202668984,34.05548995049709
Mountain,2017-07-01,245716.9010740971,317.99,4.3,13077413.0,63081.78202668984,34.05548995049709
Mountain,2017-08-01,246801.4614743394,323.51,4.4,13077413.0,63081.78202668984,34.05548995049709
Mountain,2017-08-01,246801.4614743394,320.07,4.4,13077413.0,63081.78202668984,34.05548995049709
Mountain,2017-09-01,247975.85804145425,324.4,4.3,13077413.0,63081.78202668984,34.05548995049709
Mountain,2017-09-01,247975.85804145425,322.47,4.3,13077413.0,63081.78202668984,34.05548995049709
Mountain,2017-10-01,249215.8384985249,325.67,4.2,13077413.0,63081.78202668984,34.05548995049709
Mountain,2017-10-01,249215.8384985249,324.92,4.2,13077413.0,63081.78202668984,34.05548995049709
Mountain,2017-11-01,250551.8034416231,329.49,4.2,13077413.0,63081.78202668984,34.05548995049709
Mountain,2017-11-01,250551.8034416231,329.35,4.2,13077413.0,63081.78202668984,34.05548995049709
Mountain,2017-12-01,251891.368175568,328.52,4.1,13077413.0,63081.78202668984,34.05548995049709
Mountain,2017-12-01,251891.368175568,330.41,4.1,13077413.0,63081.78202668984,34.05548995049709
Mountain,2018-01-01,253279.04948931883,331.19,4.0,13308755.0,65453.4237524096,34.36873379966796
Mountain,2018-01-01,253279.04948931883,333.64,4.0,13308755.0,65453.4237524096,34.36873379966796
Mountain,2018-02-01,254714.19413229,335.15,4.1,13308755.0,65453.4237524096,34.36873379966796
Mountain,2018-02-01,254714.19413229,335.7,4.1,13308755.0,65453.4237524096,34.36873379966796
Mountain,2018-03-01,256429.9573813029,340.65,4.0,13308755.0,65453.4237524096,34.36873379966796
Mountain,2018-03-01,256429.9573813029,338.8,4.0,13308755.0,65453.4237524096,34.36873379966796
Mountain,2018-04-01,258016.4044546888,343.09,4.0,13308755.0,65453.4237524096,34.36873379966796
Mountain,2018-04-01,258016.4044546888,339.57,4.0,13308755.0,65453.4237524096,34.36873379966796
Mountain,2018-05-01,259616.2799422248,347.18,3.8,13308755.0,65453.4237524096,34.36873379966796
Mountain,2018-05-01,259616.2799422248,342.15,3.8,13308755.0,65453.4237524096,34.36873379966796
Mountain,2018-06-01,260934.6161394452,351.67,4.0,13308755.0,65453.4237524096,34.36873379966796
Mountain,2018-06-01,260934.6161394452,346.3,4.0,13308755.0,65453.4237524096,34.36873379966796
Mountain,2018-07-01,262674.7526009937,351.25,3.8,13308755.0,65453.4237524096,34.36873379966796
